disease,username,text
1,GamingHuntress,Just went live! https://t.co/uYf01QNH2M
1,GamingHuntress,Hey everyone!! I’m LIVE! Stop by and help me reach my viewers goal and Han out! https://t.co/zXiUQMokca #SupportSmallerStreamers #smallstreamer
1,GamingHuntress,Just went live! https://t.co/yyNU6IgXdB
1,GamingHuntress,@scarl0w @Scomurr710 @nstynikk @bellenfriends @NNessGames @CewkieMonstar @Stallion_TTV @pdpsaint @AllaNiccc @BadCandyGaming @AJ_Violation @_themodernmom_ https://t.co/zXiUQMokca
1,GamingHuntress,https://t.co/zXiUQMokca
1,GamingHuntress,Surprise stream tonight @8pm!! Stop by and hang out! #SupportSmallerStreamers #smallstreamer
1,GamingHuntress,Anyone else having trouble with @Fortnite ? All I keep getting is a black screen for 5 mins. Never had this problem until cross platform started. https://t.co/BogWgj1Dv6
1,GamingHuntress,@xHeadshotx2 Sony needs to stop being arses
1,GamingHuntress,#NewProfilePic https://t.co/BFqW2llP7Q
1,GamingHuntress,"Hey everyone, I hope all is well! I won’t be streaming for a little while as my internet keeps acting up. I will let everyone know when I’m back up and running. Sorry for the lack of content and thanks for being patient with me!!"
1,GamingHuntress,"Hey guys! I’m sorry for the lack of streaming, I haven’t been feeling good, but I will be on today! I’ll post when I’m getting ready to stream. Hope to see you there!"
1,GamingHuntress,@PromoteStreams https://t.co/zXiUQMokca
1,GamingHuntress,"Hey everyone! I wanna apologize for not streaming the last few days, my internet has been acting up. It should be fixed tomorrow and I’ll be back to my normal schedule of Tuesday-Saturday! Thanks for the support and understanding!!"
1,GamingHuntress,"@xHeadshotx2 I’m struggling with viewers. I’m trying to open up and more and talk, but idk what else I can be doing to keep them longer in my stream."
1,GamingHuntress,"@_Titan_X_ https://t.co/zXiUQMokca
https://t.co/heZoC31Ujd"
1,GamingHuntress,@AllaNiccc @HalfieChan @TheJus10x @Scomurr710 @Demented_RTs @Mighty_RTs @rts_instant @SGH_RTs @PromoteGamers Hey! Thanks so much for the shoutout!! You rock!
1,GamingHuntress,@kandjiLIVE @jeremy_ferrin https://t.co/zXiUQMokca and check out my friend https://t.co/6BJxKUQ86f
1,GamingHuntress,"Hey guys! I just wanna give everyone an update, starting Thursday I won’t be able to stream Dead by Daylight anymore for a while. My PS+ ends Thursday and money is tight so I’ll be streaming Fortnite and Warframe. Thanks for understanding! 💙"
1,GamingHuntress,"Hey guys. I’m LIVE! Stop by and hang out #smallstreamer #SupportSmallerStreamers 
https://t.co/zjPiZ3LXA1"
1,GamingHuntress,Just went live! https://t.co/jnBKXOpXkx
1,GamingHuntress,"@lgniy @navybrat1913 Also, https://t.co/Sh8nvcjAKD is hilarious to watch and a really awesome guy! He helps smaller streamers all the time. Check him out!"
1,GamingHuntress,"@lgniy @navybrat1913 Hey! I’m trying to grow and network better, stop by and hang out some time! 
https://t.co/bJfgn7qQmy"
1,GamingHuntress,"Guys, this sweetheart is LIVE, stop by for some laughs!! 
https://t.co/MF2H8akZg6 
#halfieclan #SupportSmallerStreamers #smallstreamers"
1,GamingHuntress,"Stop by and check out my friend Halfie, he’s LIVE on DBD! #SupportSmallerStreamers #smallstreamer 
https://t.co/z6SVy8CmHE"
1,GamingHuntress,Just went live! https://t.co/EVEr8NzCUF
1,GamingHuntress,"Surprise stream, come hang out! 
https://t.co/zjPiZ3LXA1
#smallstreamer #SupportSmallerStreamers"
1,GamingHuntress,@xHeadshotx2 Nice shot!
1,GamingHuntress,"@MaximumCortez I was diagnosed with Bipolar 1 &amp; 2 and an anxiety disorder. I know the struggles you’re going thru, but remember to keep pushing forward and don’t give up, it’ll all be worth it in the end!"
1,GamingHuntress,"@_Titan_X_ My favorites will always be Silent Hill and Kingdom Hearts, can’t wait for KH3!!! Atm tho, I mainly stream DBD"
1,GamingHuntress,"@ShoutGamers Working on my Affiliate 😬
https://t.co/zjPiZ3LXA1"
1,GamingHuntress,"I can’t 😂😂😂💙
https://t.co/ShGyDFTImo"
1,GamingHuntress,I wanna give a HUGE shoutout to @HalfieChan for raiding my stream tonight! I always have fun talking with you and I seriously appreciate your support since we first connected! Can't wait to game Monday! Thanks again hun! -hugs-
1,GamingHuntress,Just went live! https://t.co/xqTevkoLiK
1,GamingHuntress,"I’m LIVE on some Fortnite guys, stop by and hang out! Help me reach my September goal of 100 Followers! I’m also working on my views for Affiliate! 
https://t.co/zjPiZ3LXA1 
#smallstreamer #SupportSmallerStreamers"
1,GamingHuntress,"@TwitchCrowd Working on that Affiliate while meeting new ppl and networking better! 
https://t.co/zjPiZ3LXA1"
1,GamingHuntress,@_Titan_X_ What’s my favorite game?
1,GamingHuntress,@shebakerlive @SmallStreamersC Congrats!! I’m almost there too!
1,GamingHuntress,Hey everyone! Head on over and help my friend @muzzdoglfc reach his goal of 1K Followers! Thanks so much for the support!
1,GamingHuntress,"@ehhmmss @SmallStreamersC Hey everyone! I stream mainly DBD, Fortnite and other random games I play. Stop by for a laugh! https://t.co/zjPiZ3LXA1"
1,GamingHuntress,@Sevverr_ @EWJjonny Thanks hun! I’ll definitely keep at it!
1,GamingHuntress,"@_Titan_X_ I stream mainly Dead by Daylight and Fortnite (even tho I’m still practicing on Fortnite, lol). I’m trying to mix it up and stream whenever I’m playing a different game"
1,GamingHuntress,Thank you @ShoutGamers for the shout out!!
1,GamingHuntress,"@Bumfluffski @Sevverr_ @jasonegan24 I’m more of a shy person, but I’m learning to open up and talk more with my chats. But I’ve never been raided so I’m a little nervous about that ever happening!"
1,GamingHuntress,"@EWJjonny @Sevverr_ I have the same exact issue! I’m trying to open up more and talk a little more, but when I do, everyone is quiet 😕"
1,promisenkosiH,"@MeetMrAhmeed I have been diagnosed with depression with major psychotic symptoms, I was admitted at Akeso Kiaat ps… https://t.co/rF8XaCBy7T"
1,promisenkosiH,Please toe 🙏🏿 https://t.co/9DK7HZIp09
1,promisenkosiH,@fiissy_ @_mobolaji_ @Falilatt_ @Biisi96 @_valking @haryorbam3i @Thylo_mayo1 @Dominic_Ore @thegbemisolarh @iambestb https://t.co/GQOuKIQ73L
1,promisenkosiH,"@MeetMrAhmeed I have been diagnosed with depression with major psychotic symptoms, I was admitted at Akeso Kiaat psychiatric hospital in Nelspruit for the whole month of January , they have a team of the best therapist ,psychiatrist and they run programs are highly effective."
1,promisenkosiH,❤️🌺 https://t.co/7y294kg2hF
1,promisenkosiH,@Passeks When is it
1,promisenkosiH,@Passeks The concert is this Sunday ?
1,promisenkosiH,😂😂😂 https://t.co/1Da8fGbGWW
1,promisenkosiH,@Vukile_vee Just petrol
1,promisenkosiH,@KINGMILLION01 👌🏿
1,promisenkosiH,❤️ https://t.co/Ez1wYj1bdQ
1,promisenkosiH,😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😂😂😂😂😂😂😂🏃🏿‍♀️🏃🏿‍♀️🏃🏿‍♀️ https://t.co/wVQQ8AmW8S
1,promisenkosiH,😂😂😂😂😂😂😂 https://t.co/aJ7rwaCLNI
1,promisenkosiH,😂😂😂 https://t.co/lmOqedAPgN
1,promisenkosiH,😂😂😂😂😂😂😂😂😂 https://t.co/rR2iFcXH36
1,promisenkosiH,They do get . https://t.co/JTeL9Idclu
1,promisenkosiH,😂😂😂😂 https://t.co/NoIPmOIREZ
1,promisenkosiH,@Drewbaba @Marrgarritah 26
1,promisenkosiH,Wow🙌🏿 https://t.co/0W1WXOs0C9
1,promisenkosiH,Aging gracefully 😊 https://t.co/V4kjE0NppS
1,promisenkosiH,@Lillian36504423 @Jabu1ani I love your English accent.say catch again...😍
1,promisenkosiH,@CalvinDuncan17 It’s simple . No time for u
1,promisenkosiH,When we no longer into you😂😂😂😂 https://t.co/Y8KglO8B41
1,promisenkosiH,@Mihlali_ZA @StrAightMARVIN I’m one of them 🙌🏿
1,promisenkosiH,😂😂😂😂😂😂😂😂😂😂😂😂 https://t.co/MRUH7lsGcK
1,promisenkosiH,@i_gwinsie @_BlackZA Starts with H....it’s like u greeting in English n saying patience all together
1,promisenkosiH,@MrCekisoSir Urata kuku neh 😆.
1,promisenkosiH,I’m not laughing guys. https://t.co/is6SB3hl0q
1,promisenkosiH,@nicole_fkay @AtienoOnyangoD 😂😂😂😂😂😂😂
1,promisenkosiH,@Katlego39740506 @nxgy70 @_BlackZA @CalvinDuncan17 😂😂😂😂😂
1,promisenkosiH,@547_victor @Lillian36504423 @_BlackZA @Phaladikp 😂😂😂😂😂😂
1,promisenkosiH,@_BlackZA Indahilih
1,promisenkosiH,😂😂😂😂😂 https://t.co/b1Glcu9BGN
1,promisenkosiH,@Yourwavygod 😂😂😂😂😂😂
1,promisenkosiH,@Stimoroller There is absolutely nothing violent about this video . She is even given a child’s 👋! This is how we normally discipline our 2years old kids when they spread Rama all over the kitchen .
1,promisenkosiH,@BAMFBIKER @SyabongaGwexa @Stimoroller @barrybateman Mxm.
1,promisenkosiH,"@Neighy_Z You better , mina I had to pretend like I came to talk to him about his friend who is breaking my heart , so I was asking him to have a word with his friend about his behavior n he called the friend to come and pick me up so we sort things out 😭😭"
1,promisenkosiH,😭😂😂😂😂 https://t.co/5KnOQjpVUP
1,promisenkosiH,@CalvinDuncan17 Im doing it right now .
1,promisenkosiH,@GoodwillButhel @bbm_masentle 😂😂😂😂
1,promisenkosiH,@JanetteS988 @Cocoa__deluxe No ways
1,promisenkosiH,No ways ! https://t.co/v01XUv8R4V
1,promisenkosiH,He is actually right . Let’s support our boy please🙏🏿 https://t.co/RAXKA0t39R
1,promisenkosiH,@B00TYBABE @Marrgarritah This shit almost got me fired 😭😭
1,promisenkosiH,@OlisaOsega @Marrgarritah No we don’t cause all these cute guys are gays 😩
1,promisenkosiH,@Rouge_Rapper The hair is doing the right things🔥🔥🔥
1,promisenkosiH,😂😂😂 https://t.co/zfpPVlAXNn
1,promisenkosiH,@Queenyetty_1 The salad
1,promisenkosiH,@Zoey_Xanti @lasizwe @Cedric_a_fourie @FeathersSA We all did gy
1,promisenkosiH,Such a terrible accident 😭 https://t.co/xcSvS78BMq
1,promisenkosiH,@FaithLephoro @_BlackZA 2pac? See it where ? How?
1,promisenkosiH,"Indoors ,wine ,pizza ,strip tease game and good music with my king☺️"
1,promisenkosiH,😂😂😂😂😂😂😂😂our boyfriends🙌🏿🙌🏿 https://t.co/JCSRvVUBzN
1,promisenkosiH,@TshepisoDacosta What make up brand are you using ?
1,promisenkosiH,My favorite game❤️ https://t.co/DcuUndnjMb
1,promisenkosiH,Legalizing weed was a mistake 😭⚰️ https://t.co/mMd8L2H88e
1,promisenkosiH,@Marrgarritah People like you are the reason we have featherless chickens.
1,promisenkosiH,😭😭😭😭that poor chicken https://t.co/Vxkzu4o9l4
1,promisenkosiH,@cupidzo @Dumamnqobi_ I agree
1,promisenkosiH,Always the case https://t.co/bQF1wa0WDD
1,promisenkosiH,😭😂😂😂😂😂😂 https://t.co/FXjoxkgeXK
1,promisenkosiH,@lasizwe @Cedric_a_fourie @FeathersSA https://t.co/LMTjQIyXGN
1,promisenkosiH,@lasizwe @Cedric_a_fourie @FeathersSA https://t.co/Uy9AKKa8qM
1,promisenkosiH,@Marcellomj 😭😂😂😂😂😂😂😂
1,promisenkosiH,C God ? https://t.co/BBJd1cvI6p
1,promisenkosiH,@MveloZulu88 @lasizwe @Cedric_a_fourie @FeathersSA He is what ?
1,promisenkosiH,My current boyfriend is all this and more😭 https://t.co/xgJqsiiplJ
1,promisenkosiH,I must meet you mom she is a force 🙌🏿 https://t.co/80MSI1uYxS
1,promisenkosiH,I love seeing people happy 😊😁 https://t.co/oGkOpIlcM2
1,promisenkosiH,"Nah fam , I’m with u on this one . https://t.co/kdStTEGH75"
1,promisenkosiH,☝🏿 https://t.co/bz1mlBrqIh
1,promisenkosiH,@Amand_Radebe I don’t negotiate with kids . Hambo lala
1,promisenkosiH,"The guy is simply acting his age, if she is looking to build she must find a man above 30’s and she must let the guy be himself because he needs to be all over for him to grow, she must not enforce growth on him he will do it when he is ready #AskAMan"
1,promisenkosiH,Shoooo https://t.co/uw9xn3Oi8f
1,promisenkosiH,@philboringphil @VinDollar016 Please warn us on some videos we are too sensitive 😭
1,promisenkosiH,@tteri_za @Dbongz14 No ways
1,promisenkosiH,Somuch Love ❤️.I love seeing love❤️ https://t.co/R83a2zv2C5
1,promisenkosiH,@Marcellomj @khani_hlahla Yeah u must . To accommodate a number of us 😁
1,promisenkosiH,@ilerato_m @khani_hlahla @Marcellomj Perhaps the meaning of graphic is not understood .
1,promisenkosiH,😭😭😭😭😭😭😭😭 https://t.co/D8liQ2MxMA
1,promisenkosiH,Mine too https://t.co/PIVlwM36nI
1,promisenkosiH,😂😂😂😂we are extra https://t.co/Iw36AveHJZ
1,promisenkosiH,Somuch happiness❤️💕 https://t.co/3EpyJVfaNc
1,promisenkosiH,@Qondi28407452 @Queenyetty_1 35
1,promisenkosiH,True❤️ https://t.co/j8DsABV0Cg
1,promisenkosiH,I’m weak !! https://t.co/sJaKlyTwDi
1,promisenkosiH,It truly remains undefeated 😭😂😂😂😂😂 https://t.co/JaRSZ8Jwy5
1,promisenkosiH,True https://t.co/si58rr7hst
1,promisenkosiH,Yes https://t.co/STq72xoiVd
1,promisenkosiH,😂😂😂😂😂 https://t.co/2zqN6rbTL4
1,promisenkosiH,It really does work good for those that love the Lord☺️
1,promisenkosiH,Men with deep voice and fine scent 😭😭😭👌🏿👌🏿👌🏿👌🏿
1,lunabear1975,I'll try to join. I have been diagnosed with depression. It's really tough right now. https://t.co/xl1qFUyTCY
1,lunabear1975,No fucking way it does. I'll show up for his public hanging first.😁Kidding https://t.co/h4VeuA9Igb
1,lunabear1975,WTF. I had a military dude from turkey follow me. In Turkish. Pictures of jets and guns. Blocked quick.
1,lunabear1975,@pigsinflight I thought you might like this. Ty for follow☺ https://t.co/jrwtM8FaH1
1,lunabear1975,@MattJorg4543446 No prob. I was just stewing on it and it came out.😕
1,lunabear1975,I read a tweet today of a resister or fake resister saying how r journalists have failed us. Pissed me off. They have done more than anyone.
1,lunabear1975,@SalHernandez The sure are gussied up for deputies. Are they invading Granada?
1,lunabear1975,Question: When cops are chasing people(black men) why don't they shot then with a bean bag gun. I imagine it would hurt but you don't die.😕
1,lunabear1975,@eugenegu @CajPaLa Beautiful. I can't believe that someone did that. So much hate and evil and meth. Terrible.
1,lunabear1975,You know what will be nice? For me to quit clenching my teeth. When this is over my body is going to collapse. I'm functioning on stress. https://t.co/48B6gjQx1U
1,lunabear1975,"@JohnnyBlkshrt @MtnManMT6 Yes! I know exactly what you mean. But especially I like ""fiddle fart"""
1,lunabear1975,Were going to have to double the size of our Democrats investigative committee and hire tons of attorneys. There is so much to investigate.😒
1,lunabear1975,Trump Organization 'negotiated with sanctioned Russian bank in 2016' https://t.co/CG6Prbizw4 trump working with sanctioned bank in 2016!
1,lunabear1975,Done! Good job. https://t.co/I3ZArXEUwt
1,lunabear1975,I know. The bank was &amp; is sanctioned. He knew it &amp; kept trying to do business through it. He thinks he's God. Does exactly what he wants https://t.co/O6EZYwAHds
1,lunabear1975,WTF? PLEASE MAKE HIM GO AWAY. He's getting dumber. https://t.co/1K0kbyBr6L
1,lunabear1975,"Take his ID and throw him into Mexico. Nope don't recognize you, sorry you can't come in.😜 https://t.co/u9ZDakmW90"
1,lunabear1975,Just by the picture I wish they were praying for #childrenincages They were stupid and selfish. Didn't care about immoral behavior. Pity. https://t.co/934Ore0m98
1,lunabear1975,NY doesn't want him. I have a strong feeling he won't have a place to live at the end of this. Tax fraud defrauding USA. Paybacks a bitch https://t.co/HYrKvcy01t
1,lunabear1975,Some of the worst parts of this trump shit is there is daily something new. Things like tear gas family separation jailed kids get forgotten
1,lunabear1975,The whole bunch of them need to be supeoned and asked about there behavior. The should not hold these positions of power. They r compramized https://t.co/WQIl1TNvzT
1,lunabear1975,It was brought up the foreign policy of our country has been compramized. Looking at the behavior of Putin and MBS with no reprisals my USA.
1,lunabear1975,@kazweida @Worldofcraze Damn them. I hope they have them thrown in jail
1,lunabear1975,I pray not. I don't think so.😕 https://t.co/wBtlU9mxFV
1,lunabear1975,Withdraw his turtle head. https://t.co/ydoZMAsfQ6
1,lunabear1975,I'm sick of hearing we need to understand rural America. What about them understand suburban and rural. Not everything revolves around them
1,lunabear1975,@Livesey3Susan Yeah he does. That's what I thought with his enthusiasm and compassion. Good guy.
1,lunabear1975,It's disgusting. Probably over 90% of whites voted for her. Sick https://t.co/KSEPJeJS61
1,lunabear1975,Mine 2 EXACTLY https://t.co/TyFEOjlaIc
1,lunabear1975,@realDonaldTrump What are you a fucking delinquent teenager? You lied you broke the law and your a traitor. The world is laughing at u including Putin &amp; MBS https://t.co/yevQTedTGs
1,lunabear1975,"McConnell is letting 45 trash our country, ruin relationships with our allies, ruin our reputation worldwide 4 conservative judges.#traitor"
1,lunabear1975,I apologize I retweeted fake news. Flake did not vote yes on the rasist judge. Sorry. I'll catch that Twitter cheater.
1,lunabear1975,@lizscher @stableford Probably is. The deten. center they all have to dress the same. No intermingling. Just think all the social development these kids r missing
1,lunabear1975,@stableford Oh shit. God this is us. 😢
1,lunabear1975,"Now that's a good comparison. Think trumpers would sway support with that? Yeah, probably not.😒 https://t.co/Ok7fk45UcZ"
1,lunabear1975,@maddow is going to be a busy lady going through court papers. She's going to need a long vacation when this finally ends. https://t.co/NyyAKXhE4l
1,lunabear1975,One thing he didn't say he didn't do is #grabtheirpussy. You can't say that's okay in any way shape or size. https://t.co/5pNSjhwZ78
1,lunabear1975,So many of the @GOP need to be given supoenas for a number of reasons. Can we just get a group impeachment? Please.😕 https://t.co/JYQ1ZTXDGP
1,lunabear1975,I love your meme. 😁😁 https://t.co/pWwHjk7rAt
1,lunabear1975,Oh God. Help us. Ah no rain. Tell him to drink a glass of salt water. Hopeless.😒 https://t.co/nJnKZJGxui
1,lunabear1975,Agree. The whole planet knew. https://t.co/XYYapybT1F
1,lunabear1975,😁😁😁😁😁 https://t.co/inRzJDfm3W
1,lunabear1975,@StarkSentinel I'll follow you. Maybe it's your creep header photo.😝What is that?😁
1,lunabear1975,Love it. At least he is honored somewhere. https://t.co/ENYVUCjVAr
1,lunabear1975,No. They haven't really stopped supporting him. The ones that did hated Hillary so much they knowingly voted 4 a malignant narcissist racist https://t.co/ERW6lZ7BMD
1,lunabear1975,$$$$$$ https://t.co/rWbdichZft
1,lunabear1975,Nope. Not surprised at all. https://t.co/MmzqgXw6K6
1,lunabear1975,Fat pig. I could shoot him in the as if I shot. How about dump him in shit bucket? Trump allowed this after Obama blocked it. Why do this? 😢 https://t.co/Q8I7upHX6Y
1,lunabear1975,Oh God disgusting. He can't continue being our president. He's incapable. I hate him. https://t.co/HLRBNEm5PB
1,lunabear1975,@matthewamiller @CherieSkiba 😁😁Good one Matt. That would be a great name for a pot shop.
1,lunabear1975,😁 https://t.co/DXCHx5yy1V
1,lunabear1975,@AmandiOnAir @tessasmarty Oh my. That breaks my heart. I would have been a basket case if this was going on when my daughter was little. Give him a hug for me. 😢
1,lunabear1975,@lynda424200 Just beautiful. I saved it. And thank you.💙☺💜
1,lunabear1975,Cheating is the only way they can win. We r the majority &amp; we still barely win elects. were we have stellar turnout. Gerrymandering must end https://t.co/L0AUuBlPBU
1,lunabear1975,"Yep Rachel, trump knows all the best people. Gag😝 https://t.co/na4vkCqFFY"
1,lunabear1975,Oh I love this.💜☺ https://t.co/OHR8sxOPIL
1,lunabear1975,😁😁😁Very clever. Thanks for the laugh. https://t.co/0hVEJY36YS
1,lunabear1975,I'm so happy I got so many new followers today. 4 me anyway. So many positive resisters. I need that positively to balance out the anxiety😁💙
1,lunabear1975,💝😁 https://t.co/weXVDi2l4r
1,lunabear1975,Love this 💙😁 https://t.co/3FteqLOkK2
1,lunabear1975,This is beautiful. Thanks for the positive tweet. https://t.co/NLQgenclcz
1,lunabear1975,Great quote. Thanks. https://t.co/BKogaHAXik
1,lunabear1975,45 was involved way back with bring underage models from eastern Europe here &amp; shacking them up in cheap apts. That was before he was pres. https://t.co/giavbd1GXU
1,lunabear1975,@Kevinliptakcnn Gag. Thugs
1,lunabear1975,Yes she did. And I like her a lot. She would have been a great president. https://t.co/UTbfk36l6a
1,lunabear1975,No way. Trump can't rule over people like that. They should go on strike. https://t.co/8PFfxyYo5y
1,lunabear1975,"After 3 hours sleep ending with a nightmare, I back on Twitter for more stuff that gives me nightmares. Masochist.😕"
1,lunabear1975,@WrathOfKhan2016 @AUMichaelBrown @realDonaldTrump Agree. And pence because he knew about #RussianCollusion and did nothing.
1,lunabear1975,They lied to all of his voters. Do they care yet? https://t.co/A8c4U2dfx0
1,lunabear1975,Why don't our Californian musician do a concert to help these people get resettled? https://t.co/QonNuek85A
1,lunabear1975,Let the #resisters b the owners &amp; we'll serve shit on a shingle and profits go to assist refugees at the border &amp; get those kids out of jail https://t.co/DSm21QPCOv
1,lunabear1975,I kinda wouldn't mind in some ways but I want him to lose everything and rot in jail. https://t.co/Gq2PTseESO
1,lunabear1975,@Sonarman626 @ProudResister @realDonaldTrump @GOP I never watch that. Ugh I've seen enough about #CollusionistTrump for life.😰
1,lunabear1975,@barbaraward235 😁😁
1,lunabear1975,#resisters get hacked a lot. https://t.co/YYzxt6s0gb
1,lunabear1975,Great show tonight except for the HAMMER MURDER. JEESH https://t.co/20FULVKIXw
1,lunabear1975,"It's so great. I CAN DRIVE, I'M A DRIVER.😁 https://t.co/NoS15yxH7x"
1,lunabear1975,I know.😢Jack can't die. https://t.co/hk6iOsXQ0x
1,lunabear1975,That's exactly what I thought. #SAVEJACK https://t.co/3cdCr96eeS
1,lunabear1975,I kinda got a little crazy trolling trump. #IllegitimatePresident I'm so burnt out on his LIES
1,lunabear1975,@realDonaldTrump 😁😁😁😁😁😁😁😁😁😁😁😁 https://t.co/I3K2FCVpdv
1,lunabear1975,@realDonaldTrump https://t.co/YitZ7jmbmW
1,lunabear1975,@realDonaldTrump https://t.co/6G5cRqcAOV
1,lunabear1975,@realDonaldTrump https://t.co/4EwptamSrf
1,lunabear1975,@realDonaldTrump https://t.co/1ZuJuOQ5Oe
1,lunabear1975,@realDonaldTrump https://t.co/pESL970Lrb
1,lunabear1975,@realDonaldTrump https://t.co/zZn1E6jVzS
1,lunabear1975,@JillWineBanks loved your pin tonight on @Lawrence
1,lunabear1975,R 45s voters questioning his story change about trump Moscow?r they just shrugging it off? They were told he wasn't doing business in Russia
1,lunabear1975,Good job on @maddow tonight https://t.co/jsmOBDUkt7
1,lunabear1975,I hope that shit from the fan hits him right in his fat orange face! I'm fucking sick of that criminal #IllegitimatePresident https://t.co/rFWhGaMr1T
1,lunabear1975,"#AbuseOfPower 
#ObstructionOfJustice 
#CollusionistTrump 
#bribery"
1,lunabear1975,@GOP is complicent and traitors to the people of the UNITED STATES. I WANT THEM GONE.
1,lunabear1975,Tonight I heard they buried testimonies from interviews with Cohen trump Jr ect from Mueller. Dems. weren't aloud to send them to Mueller https://t.co/anhNjkRp8F
1,lunabear1975,Don't forget @VPMikePence lied about Russia. #IllegitimatePresident and vice president. They all need to be sweep out to the street.
1,lunabear1975,@DevinNunes needs to join trump and pals in jail. #LockThemUp I mean those fucking republicans knew exactly what was going on.
1,lunabear1975,So that racist jerrymandering SOB got through. @JeffFlake is a coward and a scumbag https://t.co/PyPWQGqb9c
1,lunabear1975,Just now on @chrislhayes. @RepSwalwell said the sen interviews with Cohen &amp; trump Jr. were never sent to Mueller! Due to traitor @DevinNunes
1,lunabear1975,😁 https://t.co/FqKgOS05N3
1,lunabear1975,@nytpolitics No empathy from me.
1,lunabear1975,We did to build a prison just for trump administration and all the conspirators. https://t.co/Sc0uME3xWd
1,lunabear1975,Excuse me? She's fantastic. Tough and smart and she should run. https://t.co/UGfI0CYHCD
1,lunabear1975,He's playing tick tack toe and losing. https://t.co/fjAAR7irr6
1,lunabear1975,I agree with that. I don't know what was the original purpose for this. https://t.co/a9DQx55K3H
1,lunabear1975,Couldn't do it😕 https://t.co/g1K2nRV864
1,lunabear1975,@realDonaldTrump is #IllegitimatePresident and must #resignnow
1,lunabear1975,I'll do it https://t.co/5EK0qQYHGL
1,lunabear1975,Mine too. I'm watching Twilight of all things for a little break but I can't stay away from Twitter. https://t.co/4SkDZa7Xol
1,lunabear1975,@benwikler @janine_harty Yeah. It's going to be a crazy Friday
1,lunabear1975,😁😁😁Happy happy joy joy https://t.co/w25MMnYUtO
1,lunabear1975,"So he will endanger our security because he's caught in #ConspiracyAgainstTheUS , #ObstructionOfJustice &amp; lying for just the start. Traitor https://t.co/w12HvqAUBh"
1,lunabear1975,Pouting and stuffing his face with cheeseburgers. What a coward. #RESIGNTREASONOUSDOTARD https://t.co/K7Eb8ruzxF
1,lunabear1975,I bet @HillaryClinton and @BarackObama have there popcorn out!😁 https://t.co/och74RL45b
1,lunabear1975,https://t.co/pKZ5fdcNT0 My dear #resister friends this is THE END by the DOORS😁
1,lunabear1975,Yep. https://t.co/O3sLCW90cp
1,lunabear1975,I can see it https://t.co/RQvkJ4F2a3
1,lunabear1975,We're getting there. Raiding the bank is awesome. https://t.co/vg61Om8zdY
1,lunabear1975,Hmmm wonder😕 https://t.co/npBC2He5ZX
1,lunabear1975,I want this house! https://t.co/725bWeXFst
1,lunabear1975,Ahhh https://t.co/ffG5XRCXRO
1,lunabear1975,@epic_nature thanks for the follow. I love your Twitter feed. Just amazing pictures.☺
1,lunabear1975,This is beautiful. https://t.co/BXMTAD03vS
1,lunabear1975,How is Mueller ever going to finish this case? I guess he may know all this already. https://t.co/gXP9wqnnIP
1,lunabear1975,And we are all surprised.😕 https://t.co/2vJMd5PiI6
1,lunabear1975,Oh trump cancels his date with Putin. What a surprise.😁
1,lunabear1975,Trump after Putin..Putin said he didn't attack Ukraine ship and didn't take hostages very strongly. So why would he lie?
1,lunabear1975,"Well, well. He's smart and knows everything about dealing with every country on the planet. He probably wants to date us. https://t.co/o0JV8fZ55W"
1,lunabear1975,Yeah I turned him off soon as I saw him. He's terrible anyway. Constantly interrupting people https://t.co/pfqBAEIAhu
1,lunabear1975,Congrats you deserve it and we need you. https://t.co/6itCQzrpq0
1,lunabear1975,This is so great. I actually chuckled.😁🐶 https://t.co/y4W2OJxqvw
1,lunabear1975,Shocker https://t.co/EvDyoEZaM8
1,lunabear1975,I will completely lose it if this investigation gets stopped. That's why republicans didn't want to protect Mueller. I have a bad feeling https://t.co/rVHrBKkusX
1,lunabear1975,"Now @hardball Chris Wallace has Lewandowski on. Scraping the bottom of the barrel. I don't watch him much anyway, never again."
1,lunabear1975,@wonderfullone We have great weather. The best weather ever. Since I was elected it's been the best weather ever. What a goon. A dangerous goon.
1,lunabear1975,Yes she is. I have total faith in her. https://t.co/wJEmx6Cx7j
1,lunabear1975,@MSNBC Omg! This is too much. The Godfather speaks! The whole bunch of them are criminal dirtbag.
1,lunabear1975,Terrible cowardly men. They must have something in it for them. I not know why they would do it. There has to be a payoff. #traitorous https://t.co/fGXyXDiiyP
1,lunabear1975,I needed something cheery today and I rented Christopher Robin. I felt so lighthearted. #resisters do something cheery. It's good medicine.💙
1,lunabear1975,I though they just voted against today. https://t.co/idtlV5XrsN
1,lunabear1975,@dolphinDems1 I'm so happy about this. Republicans are seeing themselves. Good job democrats.😁
1,lunabear1975,@krassenstein @u3Y4BDE I can't believe they did it again! #traitors
1,lunabear1975,I understand. https://t.co/yCduBHVoa0
1,lunabear1975,@marcie_tay @Alina__IV I'm so happy about that. I've had evangelical family there for 60 years. I have no communication with them anymore because they don't change
1,lunabear1975,Because the whites are racist. It's really that simple. They are cutting their own throat to show the world their racist. https://t.co/49FgcQY5ev
1,lunabear1975,@MKGenest I would. I mean isn't that why we're here to vent?
1,lunabear1975,Cause this country sucks. Oh sorry. Because we have a lot of stupid people racist people and rich people. We suck. https://t.co/h1HiBsCRWF
